Epoch,Type,Total Fault Intensity,Landing Velocity
2000,ML,0.84,2.52920665174079
0,Optimization,0.84,54.752625664926164
1,ML,0.84,97.19430379587604
100,ML,0.84,34.68802608652608
500,ML,0.84,19.621169389308655
1200,ML,0.84,8.312997129780097
2000,ML,0.84,3.5388030518314855
0,Optimization,0.84,49.631324384869316
1,ML,0.84,98.527848657514
100,ML,0.84,30.72493995215383
500,ML,0.84,18.294037773063124
1200,ML,0.84,11.234884716598778
2000,ML,0.84,3.376726529230272
0,Optimization,0.84,54.72631818983892
1,ML,0.84,93.90632189863241
100,ML,0.84,34.67126028722096
500,ML,0.84,19.038976110072305
1200,ML,0.84,13.901266581644208
2000,ML,0.84,3.705390418724342
0,Optimization,0.84,55.03603510427888
1,ML,0.84,105.0725674022568
100,ML,0.84,31.32281222097319
500,ML,0.84,24.181284934195677
1200,ML,0.84,5.331546676524441
2000,ML,0.84,2.867134153346125
0,Optimization,0.84,44.64650527201049
1,ML,0.84,98.91587150471004
100,ML,0.84,42.28826355462437
500,ML,0.84,15.065680064693156
1200,ML,0.84,14.377184180011346
2000,ML,0.84,5.505373209729962
0,Optimization,0.84,66.68286600753386
1,ML,0.84,96.58334467517425
100,ML,0.84,31.65236789793506
500,ML,0.84,13.490802605396658
1200,ML,0.84,8.4754462945541
2000,ML,0.84,3.534175864699546
0,Optimization,0.84,43.84098649014703
1,ML,0.84,95.70892441803093
100,ML,0.84,34.02450630143697
500,ML,0.84,14.270376326625081
1200,ML,0.84,7.188947636934713
2000,ML,0.84,1.955626227988537
0,Optimization,0.84,66.20178206898296
1,ML,0.84,97.93613073748118
100,ML,0.84,31.794238839812966
500,ML,0.84,16.542621912242698
1200,ML,0.84,9.7562821323515
2000,ML,0.84,6.363969358478642
0,Optimization,0.86,74.73930070789999
1,ML,0.86,109.61759828849918
100,ML,0.86,33.070836009397134
500,ML,0.86,18.552895690002558
1200,ML,0.86,6.909079439498763
2000,ML,0.86,5.002783583330871
0,Optimization,0.86,48.0074764184521
1,ML,0.86,114.50923837504412
100,ML,0.86,39.50728591656515
500,ML,0.86,18.194167746189052
1200,ML,0.86,7.57128233639372
2000,ML,0.86,2.711404028479091
0,Optimization,0.86,68.29331294339039
1,ML,0.86,111.156516251053
100,ML,0.86,37.95015359582031
500,ML,0.86,19.70523563170157
1200,ML,0.86,10.777239411229486
2000,ML,0.86,1.8669659701923529
0,Optimization,0.86,49.594961468461634
1,ML,0.86,112.0997446345395
100,ML,0.86,38.125467952171434
500,ML,0.86,18.98806971240014
1200,ML,0.86,12.884340796646747
2000,ML,0.86,5.79204406603221
0,Optimization,0.86,54.21613001349728
1,ML,0.86,109.42922299456369
100,ML,0.86,36.094773010294816
500,ML,0.86,20.870050342215865
1200,ML,0.86,8.849865530230105
2000,ML,0.86,3.0464586282003534
0,Optimization,0.86,48.626677543568306
1,ML,0.86,115.26502658856225
100,ML,0.86,46.06395308290273
500,ML,0.86,16.248570471554714
1200,ML,0.86,8.197382811414759
2000,ML,0.86,2.6172982940616683
0,Optimization,0.86,66.13831208148797
1,ML,0.86,145.80588560071857
100,ML,0.86,33.768172158055606
500,ML,0.86,19.224783246605842
1200,ML,0.86,8.764683846767268
2000,ML,0.86,5.18394210267631
0,Optimization,0.86,50.3954604701344
1,ML,0.86,107.09871672462408
100,ML,0.86,40.38769907821018
500,ML,0.86,33.285101220232846
1200,ML,0.86,11.922638138040769
2000,ML,0.86,4.192929564617695
0,Optimization,0.86,75.46792617816749
1,ML,0.86,105.12242444659856
100,ML,0.86,35.06965345057968
500,ML,0.86,22.044166084648523
1200,ML,0.86,8.109726285909005
2000,ML,0.86,4.129685330679048
0,Optimization,0.88,72.49491992495162
1,ML,0.88,128.7501117683754
100,ML,0.88,55.377591273563844
500,ML,0.88,21.139951288366273
1200,ML,0.88,8.834967037032703
2000,ML,0.88,11.598197217920342
0,Optimization,0.88,53.60632071568437
1,ML,0.88,126.97290106383902
100,ML,0.88,42.36308712958202
500,ML,0.88,17.885283871890877
1200,ML,0.88,13.07809155672324
2000,ML,0.88,5.696811622597978
0,Optimization,0.88,56.85867945712263
1,ML,0.88,118.7409374450322
100,ML,0.88,43.226760083439224
500,ML,0.88,23.060584061375792
1200,ML,0.88,9.746720871009124
2000,ML,0.88,2.499462067253612
0,Optimization,0.88,60.76731455691745
1,ML,0.88,128.4731460344055
100,ML,0.88,39.94169079793001
500,ML,0.88,19.958281450514257
1200,ML,0.88,11.499608130101347
2000,ML,0.88,7.452566189568459
0,Optimization,0.88,52.38357602807132
1,ML,0.88,133.36575985680975
100,ML,0.88,39.55636835445319
500,ML,0.88,27.03630847433756
1200,ML,0.88,12.709463719698203
2000,ML,0.88,7.686092064709565
0,Optimization,0.88,53.80387308326049
1,ML,0.88,122.71103103493243
100,ML,0.88,45.27245590211008
500,ML,0.88,21.60110920983352
1200,ML,0.88,14.485546488080171
2000,ML,0.88,4.767185885960915
0,Optimization,0.88,50.02279666712021
1,ML,0.88,125.35138559078592
100,ML,0.88,41.75025855992335
500,ML,0.88,21.4434631373735
1200,ML,0.88,12.207224588345591
2000,ML,0.88,6.980226756002794
0,Optimization,0.88,52.840651233064285
1,ML,0.88,119.57910553659606
100,ML,0.88,39.92230526319438
500,ML,0.88,27.613591903868873
1200,ML,0.88,11.13694006859358
2000,ML,0.88,4.655938340474519
0,Optimization,0.88,52.014766307522045
1,ML,0.88,122.76156525771833
100,ML,0.88,40.970776275742594
500,ML,0.88,22.007806110384045
1200,ML,0.88,14.654417357376136
2000,ML,0.88,5.980693454461543
0,Optimization,0.9,54.47786366553509
1,ML,0.9,138.61009074753562
100,ML,0.9,45.00039013080501
500,ML,0.9,22.816617333735817
1200,ML,0.9,14.37965432762926
2000,ML,0.9,10.545289800854256
0,Optimization,0.9,58.689303475475455
1,ML,0.9,151.14931105996249
100,ML,0.9,49.304640453499914
500,ML,0.9,26.13520941685257
1200,ML,0.9,16.40188583962906
2000,ML,0.9,7.315566043974721
0,Optimization,0.9,56.184644293949106
1,ML,0.9,149.8695655768122
100,ML,0.9,57.47828275192295
500,ML,0.9,39.64473348252448
1200,ML,0.9,12.27784387254821
2000,ML,0.9,8.21770425563482
0,Optimization,0.9,59.561903419042864
1,ML,0.9,157.78412172556312
100,ML,0.9,50.88782010569074
500,ML,0.9,24.891415723916584
1200,ML,0.9,23.780992967302872
2000,ML,0.9,6.950992179623925
0,Optimization,0.9,55.984673848068596
1,ML,0.9,146.90382361625666
100,ML,0.9,46.296386974607316
500,ML,0.9,26.00615758696629
1200,ML,0.9,16.45107364890809
2000,ML,0.9,7.657795566027505
0,Optimization,0.9,56.21250749463856
1,ML,0.9,141.78571358777688
100,ML,0.9,45.801059390299045
500,ML,0.9,25.409730029417307
1200,ML,0.9,26.369479511716865
2000,ML,0.9,9.104025016897298
0,Optimization,0.9,59.300905760788254
1,ML,0.9,137.66691624711052
100,ML,0.9,49.56170202788356
500,ML,0.9,25.07716965629079
1200,ML,0.9,14.952881411846665
2000,ML,0.9,13.003700829224083
0,Optimization,0.9,57.768285090696025
1,ML,0.9,138.6398507032429
100,ML,0.9,48.11489417188965
500,ML,0.9,22.8220564874577
1200,ML,0.9,14.122903632095895
2000,ML,0.9,4.327283593020439
0,Optimization,0.9,53.90444596697347
1,ML,0.9,140.49774335855483
100,ML,0.9,49.57654396792689
500,ML,0.9,31.048212543459098
1200,ML,0.9,20.28826157361732
2000,ML,0.9,7.46514682725594
0,Optimization,0.92,72.6588956198801
1,ML,0.92,168.32371997526022
100,ML,0.92,63.68485262270245
500,ML,0.92,27.752123018972608
1200,ML,0.92,19.383593647199046
2000,ML,0.92,9.98833863940427
0,Optimization,0.92,58.740519057304866
1,ML,0.92,152.0368948927738
100,ML,0.92,54.28080402728215
500,ML,0.92,28.962270094707762
1200,ML,0.92,21.45220538814287
2000,ML,0.92,11.21092879186768
0,Optimization,0.92,63.3557965079298
1,ML,0.92,154.23062417896915
100,ML,0.92,53.18751210779556
500,ML,0.92,32.234297124868135
1200,ML,0.92,19.834903065442184
2000,ML,0.92,10.274973702358876
0,Optimization,0.92,60.12298428758657
1,ML,0.92,172.55737010451253
100,ML,0.92,56.08626850487009
500,ML,0.92,46.70395900861507
1200,ML,0.92,20.515171977571587
2000,ML,0.92,11.750457447791742
0,Optimization,0.92,61.979008738813185
1,ML,0.92,157.80873598729994
100,ML,0.92,58.1434039864664
500,ML,0.92,32.41025512410094
1200,ML,0.92,18.23551722756409
2000,ML,0.92,8.212183807288568
0,Optimization,0.92,64.08009172978835
1,ML,0.92,164.52229939377432
100,ML,0.92,60.00424400816345
500,ML,0.92,29.65276804601287
1200,ML,0.92,20.49587327295078
2000,ML,0.92,11.910657172805475
0,Optimization,0.92,57.90726941107811
1,ML,0.92,153.9689455372326
100,ML,0.92,56.01888522758304
500,ML,0.92,36.9649147772391
1200,ML,0.92,16.763483635346592
2000,ML,0.92,7.469660958227863
0,Optimization,0.92,59.00647828514913
1,ML,0.92,154.05643681338603
100,ML,0.92,55.85619957973454
500,ML,0.92,30.178220341035264
1200,ML,0.92,21.501627594401477
2000,ML,0.92,10.251056194190632
0,Optimization,0.92,60.65356774011583
1,ML,0.92,158.44743681548056
100,ML,0.92,52.352056043988505
500,ML,0.92,26.153172313264868
1200,ML,0.92,21.525034738028438
2000,ML,0.92,7.73319771159862
0,Optimization,0.9400000000000001,64.07518269463505
1,ML,0.9400000000000001,171.92979177718766
100,ML,0.9400000000000001,66.30407037122781
500,ML,0.9400000000000001,36.46313617065055
1200,ML,0.9400000000000001,34.455904309535974
2000,ML,0.9400000000000001,16.474856039505315
0,Optimization,0.9400000000000001,61.69380595098426
1,ML,0.9400000000000001,185.00553819366382
100,ML,0.9400000000000001,72.44573856213339
500,ML,0.9400000000000001,37.24186234792871
1200,ML,0.9400000000000001,22.321293380166892
2000,ML,0.9400000000000001,14.832502080557774
0,Optimization,0.9400000000000001,76.6868083371308
1,ML,0.9400000000000001,177.8884273400641
100,ML,0.9400000000000001,60.09081544418423
500,ML,0.9400000000000001,40.04837395255733
1200,ML,0.9400000000000001,20.240890856516923
2000,ML,0.9400000000000001,15.793541129187739
0,Optimization,0.9400000000000001,69.63225688898315
1,ML,0.9400000000000001,174.13647592932742
100,ML,0.9400000000000001,60.213008685058824
500,ML,0.9400000000000001,34.44956889787423
1200,ML,0.9400000000000001,23.750466742376204
2000,ML,0.9400000000000001,14.421840083233759
0,Optimization,0.9400000000000001,66.42454610208195
1,ML,0.9400000000000001,177.3605389987665
100,ML,0.9400000000000001,61.39022600506485
500,ML,0.9400000000000001,32.13159191016696
1200,ML,0.9400000000000001,24.24649681516975
2000,ML,0.9400000000000001,12.248055535558938
0,Optimization,0.9400000000000001,60.84122570284709
1,ML,0.9400000000000001,170.24423234431262
100,ML,0.9400000000000001,68.53145429424852
500,ML,0.9400000000000001,38.16519929368875
1200,ML,0.9400000000000001,22.830225235269303
2000,ML,0.9400000000000001,13.591714262861487
0,Optimization,0.9400000000000001,63.505852384293384
1,ML,0.9400000000000001,178.75153028750452
100,ML,0.9400000000000001,62.08594579673699
500,ML,0.9400000000000001,31.76135758526186
1200,ML,0.9400000000000001,30.905729801488945
2000,ML,0.9400000000000001,9.408278960209229
0,Optimization,0.9400000000000001,63.634886061042465
1,ML,0.9400000000000001,175.34112134968944
100,ML,0.9400000000000001,62.349648680197305
500,ML,0.9400000000000001,36.468962396011904
1200,ML,0.9400000000000001,23.20325347876643
2000,ML,0.9400000000000001,16.210823444231067
0,Optimization,0.9400000000000001,65.89467972747718
1,ML,0.9400000000000001,176.43023922775805
100,ML,0.9400000000000001,62.91735084511245
500,ML,0.9400000000000001,32.780954603138454
1200,ML,0.9400000000000001,29.16307687227009
2000,ML,0.9400000000000001,14.339206058200313
0,Optimization,0.96,64.72067706837375
1,ML,0.96,203.88862312070788
100,ML,0.96,71.61054729722932
500,ML,0.96,43.0184367906487
1200,ML,0.96,32.30810648363513
2000,ML,0.96,17.69193929133536
0,Optimization,0.96,75.69538818747519
1,ML,0.96,197.65281140541336
100,ML,0.96,68.7720141821363
500,ML,0.96,38.647162212887515
1200,ML,0.96,31.66809917582579
2000,ML,0.96,18.933816763106748
0,Optimization,0.96,66.95115988267953
1,ML,0.96,203.95075195198424
100,ML,0.96,74.91056387838444
500,ML,0.96,43.76200687176013
1200,ML,0.96,29.548924694067903
2000,ML,0.96,21.886253009220646
0,Optimization,0.96,66.8890645579618
1,ML,0.96,204.58688674833135
100,ML,0.96,70.42102297983975
500,ML,0.96,42.763779346201034
1200,ML,0.96,28.969945393464872
2000,ML,0.96,23.853212746354313
0,Optimization,0.96,66.96355139070616
1,ML,0.96,195.8478663682735
100,ML,0.96,72.18617183923136
500,ML,0.96,37.78109158597247
1200,ML,0.96,27.93034267615816
2000,ML,0.96,17.64210130705336
0,Optimization,0.96,67.09648048296417
1,ML,0.96,194.91023237885926
100,ML,0.96,72.99595906557711
500,ML,0.96,39.8598818323506
1200,ML,0.96,33.128426577329655
2000,ML,0.96,19.970245671217917
0,Optimization,0.96,78.66923111143436
1,ML,0.96,193.84879798617655
100,ML,0.96,78.3019620772132
500,ML,0.96,54.66198246396395
1200,ML,0.96,29.042918913057278
2000,ML,0.96,16.332109650535322
0,Optimization,0.96,75.66378895608028
1,ML,0.96,201.67010252629478
100,ML,0.96,72.51177814727164
500,ML,0.96,40.24978965758097
1200,ML,0.96,27.711557414707258
2000,ML,0.96,21.14934257928771
0,Optimization,0.96,65.18890114257475
1,ML,0.96,201.5117922005144
100,ML,0.96,72.22267954012999
500,ML,0.96,39.81985505331427
1200,ML,0.96,30.73640398754026
2000,ML,0.96,16.774632432300837
0,Optimization,0.98,72.4917929888607
1,ML,0.98,245.48165582188813
100,ML,0.98,81.71374063334612
500,ML,0.98,52.469799536174236
1200,ML,0.98,44.184940163967596
2000,ML,0.98,24.412219901129628
0,Optimization,0.98,81.78370095981056
1,ML,0.98,220.48123291707992
100,ML,0.98,89.99298406851027
500,ML,0.98,45.86682684001138
1200,ML,0.98,36.34820289610538
2000,ML,0.98,28.9033783092239
0,Optimization,0.98,77.07475227050116
1,ML,0.98,219.6155882891449
100,ML,0.98,81.43075942094745
500,ML,0.98,46.43020440939241
1200,ML,0.98,41.01687245119547
2000,ML,0.98,28.355467482815992
0,Optimization,0.98,71.14994388210363
1,ML,0.98,222.63050448882353
100,ML,0.98,84.66966815032828
500,ML,0.98,53.64790132168147
1200,ML,0.98,35.434169515449746
2000,ML,0.98,26.609051133597795
0,Optimization,0.98,76.7972273958192
1,ML,0.98,223.96590688512532
100,ML,0.98,89.26141572519651
500,ML,0.98,51.42051409382209
1200,ML,0.98,34.85459415935874
2000,ML,0.98,27.160838254591336
0,Optimization,0.98,76.87782810392417
1,ML,0.98,219.753387979136
100,ML,0.98,88.09842535727114
500,ML,0.98,45.94682714377395
1200,ML,0.98,33.95712249686385
2000,ML,0.98,24.45849953967727
0,Optimization,0.98,89.08651735077925
1,ML,0.98,220.01113522772508
100,ML,0.98,86.5845767548271
500,ML,0.98,48.598553854989206
1200,ML,0.98,38.21533038120054
2000,ML,0.98,21.67341327889962
0,Optimization,0.98,68.33746199665704
1,ML,0.98,229.0302034046265
100,ML,0.98,79.14759992271605
500,ML,0.98,45.939912802090376
1200,ML,0.98,41.83912253132095
2000,ML,0.98,24.11041426102788
0,Optimization,0.98,76.20889967991306
1,ML,0.98,220.09949328597787
100,ML,0.98,83.97912210859917
500,ML,0.98,60.071688934249565
1200,ML,0.98,41.41789081627833
2000,ML,0.98,32.245307013874815
0,Optimization,1.0,75.44203297634547
1,ML,1.0,258.93341265564595
100,ML,1.0,93.9052736291117
500,ML,1.0,60.7589183178767
1200,ML,1.0,44.82295412063871
2000,ML,1.0,34.14837590840792
0,Optimization,1.0,93.4287576381831
1,ML,1.0,249.18415817890332
100,ML,1.0,92.53741916529866
500,ML,1.0,58.217150425140325
1200,ML,1.0,56.3721861951198
2000,ML,1.0,34.15654799986828
0,Optimization,1.0,77.44393526242376
1,ML,1.0,248.45111621726085
100,ML,1.0,90.43799357986529
500,ML,1.0,55.974257572021024
1200,ML,1.0,53.084633117747714
2000,ML,1.0,36.47184675288966
0,Optimization,1.0,83.68218044662302
1,ML,1.0,259.76257182701727
100,ML,1.0,95.33004050658957
500,ML,1.0,59.485433888303874
1200,ML,1.0,46.921578987334534
2000,ML,1.0,32.972302928574734
0,Optimization,1.0,84.59010781055593
1,ML,1.0,254.7495895369985
100,ML,1.0,94.43339044937163
500,ML,1.0,57.23757741059667
1200,ML,1.0,48.483611666554204
2000,ML,1.0,33.704868905806904
0,Optimization,1.0,77.15988116783372
1,ML,1.0,250.43468308944912
100,ML,1.0,106.3405515340157
500,ML,1.0,55.37118582422382
1200,ML,1.0,46.52196409332197
2000,ML,1.0,34.279338264841414
0,Optimization,1.0,87.52221477020149
1,ML,1.0,250.34945498516473
100,ML,1.0,98.3297466414583
500,ML,1.0,60.551606550181745
1200,ML,1.0,48.38099517833348
2000,ML,1.0,34.429193633932925
0,Optimization,1.0,76.84861205661805
1,ML,1.0,251.8346446744502
100,ML,1.0,92.71262379872536
500,ML,1.0,58.82626794300677
1200,ML,1.0,45.81031776519157
2000,ML,1.0,34.124030084758154
0,Optimization,1.0,75.23850828865113
1,ML,1.0,266.6457953001976
100,ML,1.0,107.78697782758657
500,ML,1.0,59.63598251694701
1200,ML,1.0,46.83391201159116
2000,ML,1.0,38.30814737341383
